seq,case_id,activity_id,timestamp,resource_id,player_team,teams_play,quarter,outcome,shot_type,shot_distance_by_foot,shot_points,score_board_dal,score_board_bos
934,play_146,pass,20:36:50,Kristaps Porzingis,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
935,play_146,pass,20:36:51,Jayson Tatum,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
936,play_146,dribble,20:36:51,Derrick White,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
937,play_146,out-of-bounds,20:36:54,Derrick White,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
938,play_146,pass,20:36:55,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
939,play_146,dribble,20:36:58,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
940,play_146,pass,20:37:06,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
941,play_146,shot-miss,20:37:09,Derrick Jones Jr.,Dallas Mavericks,Dallas Mavericks,4th quarter,0,jump shot,26,3,67,86
942,play_147,defensive-rebound,20:37:11,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
943,play_147,dribble,20:37:13,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
944,play_147,pass,20:37:14,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
945,play_147,dribble,20:37:15,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
946,play_147,pass,20:37:19,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
947,play_147,foul,20:37:21,P.J. Washington,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,67,86
948,play_147,pass,20:37:21,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
949,play_147,pass,20:37:23,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
950,play_147,dribble,20:37:24,Kristaps Porzingis,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
951,play_147,pass,20:37:26,Kristaps Porzingis,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
952,play_147,dribble,20:37:26,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
953,play_147,pass,20:37:27,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
954,play_147,dribble,20:37:28,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
955,play_147,shot-miss,20:37:30,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,0,pullup jump shot,24,3,67,86
956,play_148,turnover-shotclock,20:37:35,Boston Celtics,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
957,play_148,pass,20:37:35,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
958,play_148,dribble,20:37:36,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
959,play_148,pass,20:37:43,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
960,play_148,dribble,20:37:44,Derrick Jones Jr.,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
961,play_148,shot-miss,20:37:49,Derrick Jones Jr.,Dallas Mavericks,Dallas Mavericks,4th quarter,0,driving floating jump shot,9,2,67,86
962,play_149,defensive-rebound,20:37:50,Jayson Tatum,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
963,play_149,pass,20:37:51,Jayson Tatum,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
964,play_149,dribble,20:37:51,Jrue Holiday,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
965,play_149,pass,20:37:53,Jrue Holiday,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
966,play_149,dribble,20:37:56,Jaylen Brown,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
967,play_149,pass,20:38:02,Jaylen Brown,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
968,play_149,dribble,20:38:02,Jayson Tatum,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
969,play_149,foul,20:38:02,Jaylen Brown,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
970,play_149,turnover,20:38:02,Jaylen Brown,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,67,86
971,play_149,pass,20:38:02,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
972,play_149,dribble,20:38:04,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
973,play_149,pass,20:38:11,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
974,play_149,dribble,20:38:12,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
975,play_149,pass,20:38:15,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
976,play_149,pass,20:38:16,Josh Green,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
977,play_149,shot-miss,20:38:18,P.J. Washington,Dallas Mavericks,Dallas Mavericks,4th quarter,0,jump shot,27,3,67,86
978,play_150,offensive-rebound,20:38:22,Dallas Mavericks,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
979,play_150,pass,20:38:22,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
980,play_150,pass,20:38:27,P.J. Washington,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
981,play_150,dribble,20:38:29,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,86
982,play_150,shot-miss,20:38:32,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,0,pullup jump shot,27,3,67,86
983,play_151,defensive-rebound,20:38:33,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
984,play_151,dribble,20:38:35,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
985,play_151,pass,20:38:36,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
986,play_151,dribble,20:38:36,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
987,play_151,pass-to-assist,20:38:50,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,67,86
988,play_151,shot-make,20:38:51,Kristaps Porzingis,Boston Celtics,Boston Celtics,4th quarter,1,cutting dunk shot,3,2,67,88
989,play_152,pass,20:38:52,Dereck Lively II,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,88
990,play_152,pass,20:38:54,Josh Green,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,88
991,play_152,dribble,20:38:55,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,88
992,play_152,pass,20:38:57,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,88
993,play_152,dribble,20:39:01,Dereck Lively II,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,88
994,play_152,pass,20:39:04,Dereck Lively II,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,88
995,play_152,dribble,20:39:05,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,88
996,play_152,pass,20:39:06,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,88
997,play_152,pass-to-assist,20:39:08,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,67,88
998,play_152,shot-make,20:39:10,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,jump shot,28,3,70,88
999,play_153,pass,20:39:13,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,70,88
1000,play_153,dribble,20:39:14,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,70,88
1001,play_153,pass,20:39:20,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,70,88
1002,play_153,dribble,20:39:23,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,70,88
1003,play_153,pass,20:39:28,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,70,88
1004,play_153,pass,20:39:29,Kristaps Porzingis,Boston Celtics,Boston Celtics,4th quarter,1,,,,70,88
1005,play_153,dribble,20:39:31,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,70,88
1006,play_153,pass-to-assist,20:39:33,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,70,88
1007,play_153,shot-make,20:39:35,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,jump shot,26,3,70,91
1008,play_154,pass,20:39:37,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,70,91
1009,play_154,pass,20:39:38,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,70,91
1010,play_154,dribble,20:39:38,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,70,91
1011,play_154,pass-to-assist,20:39:46,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,70,91
1012,play_154,dribble,20:39:48,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,70,91
1013,play_154,shot-make,20:39:51,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,driving finger roll layup,3,2,72,91
1014,play_155,pass,20:39:52,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,72,91
1015,play_155,dribble,20:39:53,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,72,91
1016,play_155,pass,20:39:59,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,72,91
1017,play_155,dribble,20:40:00,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,72,91
1018,play_155,foul,20:40:08,Dereck Lively II,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,72,91
1019,play_155,shot-make,20:40:08,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,driving layup,5,2,72,93
1020,play_155,shot-make,20:40:08,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,free throw,15,1,72,94
1021,play_156,pass,20:40:08,Josh Green,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,72,94
1022,play_156,dribble,20:40:09,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,72,94
1023,play_156,shot-make,20:40:18,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,pullup jump shot,25,3,75,94
1024,play_157,pass,20:40:22,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,75,94
1025,play_157,dribble,20:40:23,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,75,94
1026,play_157,pass,20:40:27,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,75,94
1027,play_157,dribble,20:40:33,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,75,94
1028,play_157,shot-make,20:40:42,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,turnaround fadeaway shot,18,2,75,96
1029,play_158,pass,20:40:44,Luka Doncic,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,75,96
1030,play_158,pass,20:40:45,Dereck Lively II,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,75,96
1031,play_158,dribble,20:40:46,Luka Doncic,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,75,96
1032,play_158,pass-turnover,20:40:55,Luka Doncic,Dallas Mavericks,Boston Celtics,4th quarter,0,,,,75,96
1033,play_158,steal,20:40:55,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,75,96
1034,play_158,pass,20:40:55,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,75,96
1035,play_158,pass,20:40:55,Kristaps Porzingis,Boston Celtics,Boston Celtics,4th quarter,1,,,,75,96
1036,play_158,dribble,20:40:56,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,75,96
1037,play_158,pass,20:41:00,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,75,96
1038,play_158,dribble,20:41:04,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,75,96
1039,play_158,shot-miss,20:41:11,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,0,step back jump shot,27,3,75,96
1040,play_159,defensive-rebound,20:41:12,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,75,96
1041,play_159,dribble,20:41:13,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,75,96
1042,play_159,pass,20:41:16,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,75,96
1043,play_159,dribble,20:41:16,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,75,96
1044,play_159,pass,20:41:17,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,75,96
1045,play_159,shot-miss,20:41:20,Josh Green,Dallas Mavericks,Dallas Mavericks,4th quarter,0,running jump shot,27,3,75,96
1046,play_160,offensive-rebound,20:41:22,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,75,96
1047,play_160,shot-miss,20:41:25,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,0,jump shot,20,2,75,96
1048,play_161,defensive-rebound,20:41:27,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,75,96
1049,play_161,dribble,20:41:27,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,75,96
1050,play_161,foul,20:41:29,Tim Hardaway Jr.,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,75,96
1051,play_161,shot-make,20:41:29,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,free throw,15,1,75,97
1052,play_161,shot-make,20:41:29,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,free throw,15,1,75,98
1053,play_162,pass,20:41:29,Tim Hardaway Jr.,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,75,98
1054,play_162,dribble,20:41:31,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,75,98
1055,play_162,shot-make,20:41:41,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,step back jump shot,26,3,78,98
1056,play_163,pass,20:41:46,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,98
1057,play_163,pass,20:41:47,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,98
1058,play_163,dribble,20:41:48,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,98
1059,play_163,pass,20:41:50,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,98
1060,play_163,dribble,20:41:51,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,98
1061,play_163,shot-miss,20:42:06,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,0,pullup jump shot,29,3,78,98
1062,play_164,pass,20:42:12,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,78,98
1063,play_164,pass,20:42:13,Tim Hardaway Jr.,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,78,98
1064,play_164,dribble,20:42:13,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,78,98
1065,play_164,shot-miss,20:42:24,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,0,step back jump shot,25,3,78,98
1066,play_165,defensive-rebound,20:42:27,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,98
1067,play_165,dribble,20:42:28,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,98
1068,play_165,pass,20:42:30,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,98
1069,play_165,dribble,20:42:31,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,98
1070,play_165,pass,20:42:35,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,98
1071,play_165,dribble,20:42:40,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,98
1072,play_165,shot-make,20:42:50,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,driving layup,3,2,78,100
1073,play_166,pass,20:42:52,P.J. Washington,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,78,100
1074,play_166,dribble,20:42:53,Tim Hardaway Jr.,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,78,100
1075,play_166,pass,20:42:55,Tim Hardaway Jr.,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,78,100
1076,play_166,dribble,20:42:56,P.J. Washington,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,78,100
1077,play_166,pass-turnover,20:43:00,P.J. Washington,Dallas Mavericks,Boston Celtics,4th quarter,0,,,,78,100
1078,play_166,steal,20:43:02,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,100
1079,play_166,dribble,20:43:02,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,100
1080,play_166,pass,20:43:06,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,100
1081,play_166,dribble,20:43:14,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,100
1082,play_166,shot-make,20:43:21,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,driving layup,4,2,78,102
1083,play_167,pass,20:43:21,Tim Hardaway Jr.,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,78,102
1084,play_167,dribble,20:43:23,P.J. Washington,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,78,102
1085,play_167,pass,20:43:26,P.J. Washington,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,78,102
1086,play_167,dribble,20:43:26,Kyrie Irving,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,78,102
1087,play_167,pass,20:43:29,Kyrie Irving,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,78,102
1088,play_167,dribble-turnover,20:43:36,Luka Doncic,Dallas Mavericks,Boston Celtics,4th quarter,0,,,,78,102
1089,play_167,steal,20:43:36,Al Horford,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,102
1090,play_167,dribble,20:43:36,Al Horford,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,102
1091,play_167,pass,20:43:37,Al Horford,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,102
1092,play_167,shot-miss,20:43:38,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,0,running layup,3,2,78,102
1093,play_168,offensive-rebound,20:43:39,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,78,102
1094,play_168,foul,20:43:40,Maxi Kleber,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,78,102
1095,play_168,shot-make,20:43:40,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,free throw,15,1,78,103
1096,play_168,shot-make,20:43:40,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,free throw,15,1,78,104
1097,play_169,pass,20:43:40,P.J. Washington,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,78,104
1098,play_169,pass,20:43:41,Tim Hardaway Jr.,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,78,104
1099,play_169,dribble,20:43:42,P.J. Washington,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,78,104
1100,play_169,pass,20:43:47,P.J. Washington,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,78,104
1101,play_169,pass,20:43:50,Maxi Kleber,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,78,104
1102,play_169,dribble,20:43:50,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,78,104
1103,play_169,pass,20:43:53,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,78,104
1104,play_169,pass-to-assist,20:43:54,Maxi Kleber,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,78,104
1105,play_169,dribble,20:43:55,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,78,104
1106,play_169,shot-make,20:43:58,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,driving layup,3,2,80,104
1107,play_170,pass,20:43:59,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,80,104
1108,play_170,pass,20:44:00,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,80,104
1109,play_170,dribble,20:44:01,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,80,104
1110,play_170,pass,20:44:17,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,80,104
1111,play_170,dribble,20:44:17,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,80,104
1112,play_170,foul,20:44:20,Tim Hardaway Jr.,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,80,104
1113,play_170,shot-make,20:44:20,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,free throw,15,1,80,105
1114,play_170,shot-make,20:44:20,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,free throw,15,1,80,106
1115,play_171,pass,20:44:20,P.J. Washington,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,80,106
1116,play_171,dribble,20:44:20,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,80,106
1117,play_171,pass,20:44:25,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,80,106
1118,play_171,pass,20:44:26,Tim Hardaway Jr.,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,80,106
1119,play_171,dribble,20:44:30,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,80,106
1120,play_171,shot-make,20:44:33,Kyrie Irving,Dallas Mavericks,Dallas Mavericks,4th quarter,1,step back jump shot,26,3,83,106
1121,play_172,pass,20:44:36,Jaylen Brown,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,83,106
1122,play_172,dribble-turnover,20:44:38,Jrue Holiday,Boston Celtics,Dallas Mavericks,4th quarter,0,,,,83,106
1123,play_172,steal,20:44:45,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,83,106
1124,play_172,dribble,20:44:45,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,83,106
1125,play_172,pass-to-assist,20:44:49,Luka Doncic,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,83,106
1126,play_172,shot-make,20:44:50,P.J. Washington,Dallas Mavericks,Dallas Mavericks,4th quarter,1,running layup,2,2,85,106
1127,play_173,pass,20:44:50,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,85,106
1128,play_173,dribble,20:44:51,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,85,106
1129,play_173,pass,20:44:59,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,85,106
1130,play_173,dribble,20:45:03,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,85,106
1131,play_173,pass,20:45:04,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,85,106
1132,play_173,dribble,20:45:07,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,85,106
1133,play_173,shot-miss,20:45:14,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,0,driving layup,4,2,85,106
1134,play_174,defensive-rebound,20:45:15,P.J. Washington,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,85,106
1135,play_174,dribble,20:45:15,P.J. Washington,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,85,106
1136,play_174,pass,20:45:18,P.J. Washington,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,85,106
1137,play_174,dribble,20:45:19,Luka Doncic,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,85,106
1138,play_174,out-of-bounds,20:45:23,Luka Doncic,Dallas Mavericks,Boston Celtics,4th quarter,1,,,,85,106
1139,play_174,pass,20:45:25,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,85,106
1140,play_174,dribble,20:45:25,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,85,106
1141,play_174,pass,20:45:29,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,85,106
1142,play_174,dribble,20:45:31,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,1,,,,85,106
1143,play_174,shot-miss,20:45:35,Jaylen Brown,Boston Celtics,Boston Celtics,4th quarter,0,driving layup,4,2,85,106
1144,play_175,offensive-rebound,20:45:36,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,85,106
1145,play_175,dribble,20:45:39,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,85,106
1146,play_175,shot-miss,20:45:41,Derrick White,Boston Celtics,Boston Celtics,4th quarter,0,pullup jump shot,27,3,85,106
1147,play_176,defensive-rebound,20:45:42,Dallas Mavericks,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,85,106
1148,play_176,pass,20:45:45,Dante Exum,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,85,106
1149,play_176,dribble,20:45:45,A.J. Lawson,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,85,106
1150,play_176,pass,20:45:50,A.J. Lawson,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,85,106
1151,play_176,dribble,20:45:53,Dwight Powell,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,85,106
1152,play_176,pass,20:45:53,Dwight Powell,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,85,106
1153,play_176,dribble,20:45:54,Jaden Hardy,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,85,106
1154,play_176,foul,20:45:58,Al Horford,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,85,106
1155,play_176,shot-miss,20:45:58,Jaden Hardy,Dallas Mavericks,Dallas Mavericks,4th quarter,0,free throw,15,1,85,106
1156,play_176,shot-make,20:45:58,Jaden Hardy,Dallas Mavericks,Dallas Mavericks,4th quarter,1,free throw,15,1,86,106
1157,play_177,pass,20:45:58,Jrue Holiday,Boston Celtics,Boston Celtics,4th quarter,1,,,,86,106
1158,play_177,dribble,20:45:59,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,86,106
1159,play_177,pass,20:46:05,Derrick White,Boston Celtics,Boston Celtics,4th quarter,1,,,,86,106
1160,play_177,dribble,20:46:14,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,1,,,,86,106
1161,play_177,shot-miss,20:46:22,Jayson Tatum,Boston Celtics,Boston Celtics,4th quarter,0,step back jump shot,26,3,86,106
1162,play_178,offensive-rebound,20:46:25,Luke Kornet,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,86,106
1163,play_178,pass,20:46:25,Luke Kornet,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,86,106
1164,play_178,pass,20:46:25,Jayson Tatum,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,86,106
1165,play_178,dribble,20:46:28,Jaylen Brown,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,86,106
1166,play_178,turnover-shotclock,20:46:39,Boston Celtics,Boston Celtics,Dallas Mavericks,4th quarter,1,,,,86,106
1167,play_178,pass,20:46:39,Dwight Powell,Dallas Mavericks,Dallas Mavericks,4th quarter,1,,,,86,106
